month,zone,division,station_code,loading_in_mt,earning_in_rs_cr,unloading_in_mt
2024-03,ER,HWH,WBPC,0.6352,24.8127,0.0
2024-03,ER,MLDT,APJG,0.0538,5.1441,0.5243
2024-03,ER,MLDT,BKGS,0.0587,4.297,0.0
2024-03,ER,MLDT,BKIR,0.0644,4.9174,0.0
2024-03,ER,MLDT,BKLE,0.068,4.74,0.0
2024-03,ER,MLDT,BKMT,0.0391,3.3952,0.0
2024-03,ER,MLDT,BLPS,0.0814,6.0246,0.0838
2024-03,ER,MLDT,BPSH,0.125,8.4809,0.0
2024-03,ER,MLDT,CLG,0.0,0.0,0.0034
2024-03,ER,MLDT,CMX,0.0015,0.0384,0.0
2024-03,ER,MLDT,DGLE,0.0,0.0,0.001
2024-03,ER,MLDT,DMSJ,0.0,0.0,0.0219
2024-03,ER,MLDT,FSTP,0.0,0.01,0.72
2024-03,ER,MLDT,GZM,0.0015,0.2114,0.0295
2024-03,ER,MLDT,JMSY,0.0,0.0,0.0022
2024-03,ER,MLDT,KRMA,0.1593,9.913,0.0
2024-03,ER,MLDT,LLCR,0.3435,4.2262,0.0
2024-03,ER,MLDT,MCCS,0.1351,9.8604,0.1941
2024-03,ER,MLDT,MGLE,0.0,0.0,0.0069
2024-03,ER,MLDT,MLDT,0.0001,0.0107,0.097
2024-03,ER,MLDT,MZC,0.1433,8.9983,0.0
2024-03,ER,MLDT,NPBW,0.0135,0.8589,0.0
2024-03,ER,MLDT,NTKS,0.1309,13.4587,0.4588
2024-03,ER,MLDT,PACT,0.0843,6.4454,0.0799
2024-03,ER,MLDT,PQLB,0.008,0.465,0.0
2024-03,ER,MLDT,PSPM,0.0357,3.3058,0.872
2024-03,ER,MLDT,QSBK,0.0703,5.2231,0.0
2024-03,ER,MLDT,RJL,0.0027,0.1563,0.0502
2024-03,ER,MLDT,SBGG,0.0,0.0,0.0179
2024-03,ER,MLDT,SLJ,0.0746,5.2774,0.0035
2024-03,ER,MLDT,SSGS,0.0678,4.8279,0.0
2024-03,ER,MLDT,TJPS,0.1962,7.4101,0.0015
2024-03,ER,MLDT,TKLE,0.0,0.0,0.0816
2024-03,ER,MLDT,TPH,0.0107,0.7567,0.0
2024-03,ER,SDAH,BFTL,0.0,1.0952,0.0
2024-03,ER,SDAH,BGBG,0.0028,0.3625,0.0157
2024-03,ER,SDAH,BLN,0.0157,0.39,0.0226
2024-03,ER,SDAH,BNJ,0.0063,0.1409,0.0227
2024-03,ER,SDAH,BPPS,0.0,0.0,0.0003
2024-03,ER,SDAH,BQG,0.0,0.0,0.0062
2024-03,ER,SDAH,BT,0.0042,0.1203,0.0168
2024-03,ER,SDAH,CED,0.0032,0.0903,0.1326
2024-03,ER,SDAH,CEDC,0.0009,0.2688,0.0116
2024-03,ER,SDAH,CFDI,0.0,0.0,0.0436
2024-03,ER,SDAH,CP,0.0,0.0495,0.033
2024-03,ER,SDAH,CSZ,0.0096,0.2863,0.0783
2024-03,ER,SDAH,CTKR,0.0414,7.3959,0.0616
2024-03,ER,SDAH,DDJ,0.0,0.0,0.0033
2024-03,ER,SDAH,ESCL,0.0,0.0,0.0203
2024-03,ER,SDAH,FCK,0.0,0.0,0.014
2024-03,ER,SDAH,GEDE,0.0,0.0,0.0032
2024-03,ER,SDAH,HPKB,0.0,0.0,0.0416
2024-03,ER,SDAH,KNJ,0.0185,0.5097,0.0899
2024-03,ER,SDAH,MCES,0.0,0.0,0.3761
2024-03,ER,SDAH,MHBS,0.0,0.0,0.0392
2024-03,ER,SDAH,NACC,0.0,0.0,0.0595
2024-03,ER,SDAH,NH,0.0178,0.9607,0.0077
2024-03,ER,SDAH,RHA,0.0,0.0,0.0033
2024-03,ER,SDAH,SGV,0.0,0.0,0.0709
2024-03,ER,SDAH,TGH,0.0251,6.3909,0.0146
2024-03,KR,KAWR,APLU,0.0,0.0,0.5201
2024-03,KR,KAWR,HPCT,0.0369,4.3695,0.0
2024-03,KR,KAWR,KAWR,0.0,0.0,0.0027
2024-03,KR,KAWR,MLPB,0.0219,4.3064,0.0174
2024-03,KR,KAWR,MMRT,0.0738,12.3866,0.0
2024-03,KR,KAWR,SL,0.0237,1.5226,0.0279
2024-03,KR,KAWR,UD,0.0,0.0,0.0146
2024-03,KR,KAWR,VEN,0.0119,3.1706,0.0466
2024-03,KR,RN,KFD,0.0687,7.7129,0.0
2024-03,KR,RN,KHED,0.0027,0.1739,0.0063
2024-03,KR,RN,KOL,0.0285,1.8411,0.0237
2024-03,KR,RN,RN,0.0,0.0,0.0031
2024-03,KR,RN,ZARP,0.0,0.0,0.0027
2024-03,NC,AGRA,AH,0.0025,0.071,0.0
2024-03,NC,AGRA,AJH,0.0,0.0,0.0019
2024-03,NC,AGRA,BFP,0.0,0.0,0.0001
2024-03,NC,AGRA,BHA,0.0,0.0,0.0019
2024-03,NC,AGRA,BPOL,0.0,0.0,0.0105
2024-03,NC,AGRA,DHO,0.0124,0.5451,0.0073
2024-03,NC,AGRA,FGSG,0.0,0.0,0.0028
2024-03,NC,AGRA,GVH,0.0079,0.4368,0.0
2024-03,NC,AGRA,HDL,0.0,0.0,0.004
2024-03,NC,AGRA,ICDY,0.0138,1.8445,0.0359
2024-03,NC,AGRA,IOCG,0.3201,50.5679,0.0
2024-03,NC,AGRA,JAB,0.0016,0.2419,0.1457
2024-03,NC,AGRA,JBS,0.0196,1.0634,0.0
2024-03,NC,AGRA,KBP,0.0,0.0,0.0469
2024-03,NC,AGRA,KSV,0.0,0.0,0.0206
2024-03,NC,AGRA,MTJ,0.0141,0.7938,0.062
2024-03,NC,AGRA,RAH,0.0118,1.9039,0.0
2024-03,NC,AGRA,SHLK,0.0,0.0,0.0034
2024-03,NC,JHS,AIT,0.0033,0.3106,0.0
2024-03,NC,JHS,ARI,0.0077,0.7637,0.0
2024-03,NC,JHS,BJI,0.0207,1.529,0.0
2024-03,NC,JHS,BNDA,0.0,0.0,0.0149
2024-03,NC,JHS,BPCR,0.0,0.0,0.0547
2024-03,NC,JHS,BZM,0.0,0.0,0.0322
2024-03,NC,JHS,CGN,0.0039,0.5262,0.0
2024-03,NC,JHS,DAA,0.0033,0.5139,0.012
2024-03,NC,JHS,DBA,0.0041,0.7085,0.0057
2024-03,NC,JHS,DCPG,0.1742,12.4902,0.1036
2024-03,NC,JHS,GOA,0.0428,1.4071,0.0
2024-03,NC,JHS,GPTH,0.0,0.0,0.0882
2024-03,NC,JHS,HPP,0.0,0.0,0.0095
2024-03,NC,JHS,HPTR,0.2403,22.2219,0.0207
2024-03,NC,JHS,ICDM,0.0157,2.6513,0.0364
2024-03,NC,JHS,KHJ,0.0047,0.1346,0.0
2024-03,NC,JHS,KHU,0.0,0.0,0.0028
2024-03,NC,JHS,KID,0.0097,0.5139,0.0
2024-03,NC,JHS,LAR,0.0003,0.0957,0.0119
2024-03,NC,JHS,LPGU,0.1094,7.3064,0.602
2024-03,NC,JHS,MBA,0.0,0.0,0.0061
2024-03,NC,JHS,MLAR,0.005,1.1209,0.0079
2024-03,NC,JHS,NEW,0.0013,0.1642,0.0081
2024-03,NC,JHS,ORAI,0.0,0.0,0.0179
2024-03,NC,JHS,PIC,0.0213,2.0235,0.0
2024-03,NC,JHS,PLBR,0.0,0.0,0.0455
2024-03,NC,JHS,PMN,0.0,0.0,0.0027
2024-03,NC,JHS,PRIL,0.0,0.0,0.0614
2024-03,NC,JHS,RRU,0.0292,6.8128,0.1021
2024-03,NC,JHS,SAC,0.0072,0.2814,0.0
2024-03,NC,JHS,SANK,0.0484,11.2917,0.0139
2024-03,NC,JHS,SPDM,0.0176,1.8385,0.0
2024-03,NC,JHS,TKMG,0.004,0.9304,0.0061
2024-03,NC,JHS,UPSG,0.0,0.0,0.3597
2024-03,NC,JHS,VGLJ,0.0025,0.138,0.0289
2024-03,NC,PRYJ,AGY,0.0,0.0,0.0018
2024-03,NC,PRYJ,ALJN,0.0,0.0,0.0728
2024-03,NC,PRYJ,ARIK,0.0,0.072,0.0367
2024-03,NC,PRYJ,CAR,0.0352,2.5999,0.0552
2024-03,NC,PRYJ,CHL,0.0092,0.7323,0.0
2024-03,NC,PRYJ,CPA,0.0147,0.736,0.0067
2024-03,NC,PRYJ,CPC,0.0,0.0,0.1629
2024-03,NC,PRYJ,CUK,0.0,0.0,0.0117
2024-03,NC,PRYJ,ETAH,0.0,0.0,0.0222
2024-03,NC,PRYJ,ETW,0.0,0.0,0.0136
2024-03,NC,PRYJ,FCSC,0.0,0.0,0.0028
2024-03,NC,PRYJ,FTP,0.0,0.0,0.025
2024-03,NC,PRYJ,HGJ,0.0,0.0,0.0935
2024-03,NC,PRYJ,HRF,0.0,0.0,0.0031
2024-03,NC,PRYJ,HSLN,0.0,0.0,0.0096
2024-03,NC,PRYJ,ICDD,0.2137,27.51,0.2257
2024-03,NC,PRYJ,ICDG,0.0124,2.8864,0.0403
2024-03,NC,PRYJ,IDGJ,0.0,0.0,0.0274
2024-03,NC,PRYJ,IOCS,0.0,0.0,0.0054
2024-03,NC,PRYJ,IOPK,0.0,0.0,0.0027
2024-03,NC,PRYJ,JPTE,0.0,0.0,0.0341
2024-03,NC,PRYJ,JUI,0.0079,0.6299,0.0
2024-03,NC,PRYJ,KRJ,0.0032,0.2943,0.0
2024-03,NC,PRYJ,LPGK,0.0,0.0,0.028
2024-03,NC,PRYJ,MJAC,0.0315,2.7238,0.097
2024-03,NC,PRYJ,MKFP,0.0654,3.8623,0.0
2024-03,NC,PRYJ,MKPP,0.0321,6.1935,0.043
2024-03,NC,PRYJ,MNQ,0.0,0.0,0.0383
2024-03,NC,PRYJ,MUNU,0.0,0.0,0.5526
2024-03,NC,PRYJ,MWH,0.0046,0.2175,0.0041
2024-03,NC,PRYJ,MZP,0.0053,1.2027,0.0364
2024-03,NC,PRYJ,NBUE,0.0,0.0,0.0428
2024-03,NC,PRYJ,NTCD,0.0,0.0,0.8002
2024-03,NC,PRYJ,NYN,0.0013,0.0741,0.0991
2024-03,NC,PRYJ,PATA,0.0,0.0,0.0037
2024-03,NC,PRYJ,PBCP,0.1018,8.3399,0.007
2024-03,NC,PRYJ,PHSH,0.0,0.0,0.564
2024-03,NC,PRYJ,PNKD,0.0075,1.5943,0.0326
2024-03,NC,PRYJ,PPGS,0.0,0.0,0.8664
2024-03,NC,PRYJ,SATP,0.0,0.0,0.0274
2024-03,NC,PRYJ,SBDR,0.0,0.0,0.0027
2024-03,NC,PRYJ,SFG,0.0,0.0,0.0106
2024-03,NC,PRYJ,SKB,0.0,0.0,0.0194
2024-03,NC,PRYJ,SKGH,0.0199,1.5563,0.0
2024-03,NC,PRYJ,SRJ,0.0,0.0,0.005
2024-03,NC,PRYJ,TDL,0.0219,0.9639,0.0065
2024-03,NC,PRYJ,UCLB,0.2207,11.9115,0.0363
2024-03,NC,PRYJ,UTCH,0.0041,0.1311,0.0935
2024-03,NC,PRYJ,WCLS,0.0,0.0,0.126
2024-03,NE,BSB,BPOB,0.0,0.0,0.0573
2024-03,NE,BSB,CHPG,0.0003,0.0509,0.0672
2024-03,NE,BSB,DEOS,0.0,0.0,0.0797
2024-03,NE,BSB,GMUV,0.0,0.0,0.006
2024-03,NE,BSB,GTST,0.0034,0.075,0.064
2024-03,NE,BSB,HTW,0.0,0.0,0.0736
2024-03,NE,BSB,IAA,0.0,0.0,0.0264
2024-03,NE,BSB,KHM,0.0,0.0,0.1024
2024-03,NE,BSB,KRT,0.0,0.0,0.0125
2024-03,NE,BSB,MBS,0.0287,1.4684,0.0013
2024-03,NE,BSB,MW,0.0,0.0,0.0165
2024-03,NE,BSB,NDJ,0.0,0.0,0.0369
2024-03,NE,BSB,PEP,0.0067,0.6042,0.0636
2024-03,NE,BSB,PHY,0.0034,0.1433,0.0737
2024-03,NE,BSB,POU,0.0,0.0,0.024
2024-03,NE,BSB,SANR,0.0,0.0,0.0093
2024-03,NE,BSB,SV,0.0068,0.2057,0.2097
2024-03,NE,IZN,BFPA,0.0,0.0,0.043
2024-03,NE,IZN,BHI,0.0004,0.0721,0.0044
2024-03,NE,IZN,BSUR,0.0,0.0,0.008
2024-03,NE,IZN,CPML,0.0,0.0,0.0318
2024-03,NE,IZN,FBD,0.0,0.0,0.0519
2024-03,NE,IZN,GTP,0.0,0.0,0.0119
2024-03,NE,IZN,HLDD,0.0323,3.4692,0.0124
2024-03,NE,IZN,KIFH,0.0134,0.8817,0.0211
2024-03,NE,IZN,KPV,0.0,0.0,0.0634
2024-03,NE,IZN,KSJ,0.0,0.0,0.0037
2024-03,NE,IZN,LIOC,0.0,0.0,0.021
2024-03,NE,IZN,LKU,0.0026,0.2323,0.0
2024-03,NE,IZN,MEU,0.0168,1.0613,0.0
2024-03,NE,IZN,PBE,0.0053,1.3676,0.018
2024-03,NE,IZN,RUPC,0.0,0.0,0.1195
2024-03,NE,IZN,SCIC,0.015,1.453,0.0393
2024-03,NE,IZN,SZN,0.0,0.0,0.0053
2024-03,NE,IZN,TPU,0.0,0.0,0.0067
2024-03,NE,IZN,UJH,0.0013,0.4166,0.0362
2024-03,NE,LJN,ANDN,0.0,0.0,0.0125
2024-03,NE,LJN,AULS,0.0,0.0,0.0307
2024-03,NE,LJN,BKT,0.0,0.0,0.0079
2024-03,NE,LJN,BLP,0.012,1.7076,0.0173
2024-03,NE,LJN,BPCG,0.0,0.0,0.0573
2024-03,NE,LJN,BST,0.0,0.0,0.0915
2024-03,NE,LJN,BUW,0.0028,0.1686,0.0014
2024-03,NE,LJN,BVN,0.0044,0.2299,0.0176
2024-03,NE,LJN,CLW,0.0022,0.6163,0.0724
2024-03,NE,LJN,FBWG,0.0025,0.0962,0.0
2024-03,NE,LJN,FCC,0.0,0.0,0.0027
2024-03,NE,LJN,GDK,0.0066,0.3443,0.0167
2024-03,NE,LJN,GK,0.0,0.0,0.011
2024-03,NE,LJN,HURN,0.1227,12.7795,0.0
2024-03,NE,LJN,JEA,0.0,0.0,0.0796
2024-03,NE,LJN,KB,0.0027,0.5405,0.0147
2024-03,NE,LJN,KEA,0.0,0.0,0.153
2024-03,NE,LJN,KLD,0.0,0.0,0.0276
2024-03,NE,LJN,MGIS,0.0005,0.1636,0.1021
2024-03,NE,LJN,MLN,0.0038,0.318,0.0038
2024-03,NE,LJN,MMB,0.0135,1.2181,0.0095
2024-03,NE,LJN,NTV,0.0005,0.2109,0.0349
2024-03,NE,LJN,PD,0.0,0.0,0.0591
2024-03,NE,LJN,SUBR,0.0032,0.8142,0.0688
2024-03,NE,LJN,TLR,0.0,0.0,0.0014
2024-03,NE,LJN,TSG,0.0,0.0,0.1032
2024-03,NF,APDJ,BNV,0.0027,0.4025,0.0391
2024-03,NF,APDJ,BSGN,0.0,0.0,0.0067
2024-03,NF,APDJ,DBB,0.0,0.0,0.0034
2024-03,NF,APDJ,DLO,0.1984,22.0919,0.0
2024-03,NF,APDJ,DQG,0.023,1.4709,0.0217
2024-03,NF,APDJ,FLK,0.0,0.0,0.0312
2024-03,NF,APDJ,GOGH,0.0,0.0,0.0018
2024-03,NF,APDJ,GUP,0.0,0.0,0.009
2024-03,NF,APDJ,HSA,0.0,0.0,0.0095
2024-03,NF,APDJ,JOQ,0.0101,0.2857,0.0
2024-03,NF,APDJ,KOJ,0.0,0.0,0.0018
2024-03,NF,APDJ,NCB,0.0,0.0,0.0364
2024-03,NF,APDJ,NOQ,0.0,0.0,0.0077
2024-03,NF,APDJ,SNTP,0.0,0.0,0.2367
2024-03,NF,APDJ,SXX,0.0,0.0,0.0353
2024-03,NF,APDJ,TFGN,0.0,0.0,0.0092
2024-03,NF,KIR,ADF,0.0324,1.426,0.0096
2024-03,NF,KIR,ARR,0.0032,0.2107,0.0079
2024-03,NF,KIR,BORA,0.0141,0.7889,0.0329
2024-03,NF,KIR,BSNJ,0.0,0.0,0.0152
2024-03,NF,KIR,BTF,0.0,0.0,0.0885
2024-03,NF,KIR,CSDJ,0.0,0.0,0.0331
2024-03,NF,KIR,DLK,0.0014,0.0619,0.0487
2024-03,NF,KIR,FCIE,0.0,0.0,0.0401
2024-03,NF,KIR,ICY,0.0007,0.2913,0.0289
2024-03,NF,KIR,ION,0.0503,4.2259,0.026
2024-03,NF,KIR,ISMC,0.0,0.0,0.0185
2024-03,NF,KIR,JAG,0.0,0.0,0.032
2024-03,NF,KIR,JBN,0.0,0.0,0.028
2024-03,NF,KIR,KIR,0.0012,0.0694,0.1216
2024-03,NF,KIR,KNE,0.0067,0.1497,0.1063
2024-03,NF,KIR,MOP,0.0174,1.8458,0.0
2024-03,NF,KIR,MPCL,0.0,0.0,0.0105
2024-03,NF,KIR,NJP,0.0,0.0,0.0984
2024-03,NF,KIR,NRSR,0.1191,14.4087,0.0163
2024-03,NF,KIR,PHNJ,0.0027,0.4949,0.0726
2024-03,NF,KIR,PRNA,0.0107,0.5757,0.1458
2024-03,NF,KIR,RMPB,0.0,0.0,0.0097
2024-03,NF,KIR,RNI,0.0,0.0685,0.0831
2024-03,NF,KIR,RNX,0.0,0.0,0.0455
2024-03,NF,KIR,SGUJ,0.0,0.0,0.0063
2024-03,NF,KIR,SJKL,0.0027,0.4859,0.028
2024-03,NF,KIR,TNPR,0.0031,0.0695,0.0131
2024-03,NF,LMG,AGT,0.0,0.0,0.0144
2024-03,NF,LMG,AONI,0.0201,1.3499,0.008
2024-03,NF,LMG,BENA,0.0,0.0,0.0241
2024-03,NF,LMG,BHRB,0.0,0.0,0.0231
2024-03,NF,LMG,BHZ,0.0315,1.3776,0.0
2024-03,NF,LMG,BPB,0.0,0.0,0.0035
2024-03,NF,LMG,BRHU,0.0027,0.4355,0.0468
2024-03,NF,LMG,BXG,0.0,0.0,0.0622
2024-03,NF,LMG,BXJ,0.0,0.0,0.0304
2024-03,NF,LMG,CCIB,0.0,0.0,0.004
2024-03,NF,LMG,CJA,0.0062,0.4651,0.0
2024-03,NF,LMG,DGU,0.008,1.3085,0.0
2024-03,NF,LMG,DMFS,0.0,0.0,0.0137
2024-03,NF,LMG,DMR,0.0,0.0,0.0086
2024-03,NF,LMG,DMV,0.0,0.0,0.0278
2024-03,NF,LMG,DTC,0.0509,3.1418,0.0
2024-03,NF,LMG,FSH,0.0,0.0,0.0018
2024-03,NF,LMG,FSNG,0.0,0.0,0.0164
2024-03,NF,LMG,HBN,0.0,0.0,0.0289
2024-03,NF,LMG,ICDA,0.0087,3.1363,0.0617
2024-03,NF,LMG,IODT,0.0,0.0,0.0156
2024-03,NF,LMG,IOMB,0.0,0.0,0.0417
2024-03,NF,LMG,IOPB,0.0,0.0,0.0211
2024-03,NF,LMG,IOSD,0.0,0.0,0.0129
2024-03,NF,LMG,IRPN,0.0207,3.5822,0.06
2024-03,NF,LMG,JRBM,0.0,0.0,0.0087
2024-03,NF,LMG,JRNA,0.0005,0.4198,0.1993
2024-03,NF,LMG,KMLJ,0.0,0.0,0.012
2024-03,NF,LMG,KUGT,0.0,0.0,0.0092
2024-03,NF,LMG,LKA,0.0179,0.983,0.1361
2024-03,NF,LMG,LLBR,0.0,0.0,0.0047
2024-03,NF,LMG,MRBD,0.0013,0.044,0.0
2024-03,NF,LMG,NGC,0.0,0.0,0.1627
2024-03,NF,LMG,NGCM,0.0,0.0,0.0016
2024-03,NF,LMG,NHGJ,0.0076,0.5054,0.0
2024-03,NF,LMG,NJN,0.0065,0.172,0.0
2024-03,NF,LMG,PNGM,0.0161,0.8656,0.0
2024-03,NF,LMG,SBRM,0.0,0.0,0.0013
2024-03,NF,LMG,SCA,0.0,0.0,0.0567
2024-03,NF,LMG,SCE,0.0134,1.3891,0.0185
2024-03,NF,LMG,SKHV,0.0161,1.5504,0.0
2024-03,NF,LMG,STAR,0.032,2.1039,0.1148
2024-03,NF,LMG,TTLA,0.0053,0.4667,0.0162
2024-03,NF,LMG,UDPU,0.0,0.0,0.0124
2024-03,NF,RNY,AZA,0.0007,0.0751,0.3489
2024-03,NF,RNY,BAIS,0.0,0.0,0.0089
2024-03,NF,RNY,BHNG,0.0,0.0,0.0036
2024-03,NF,RNY,BIZ,0.0018,1.324,0.0363
2024-03,NF,RNY,BPRD,0.0016,0.046,0.0634
2024-03,NF,RNY,BRPN,0.0875,12.0303,0.0484
2024-03,NF,RNY,CFCC,0.0,0.0,0.0328
2024-03,NF,RNY,CGS,0.0029,0.944,0.0706
2024-03,NF,RNY,CPQ,0.0033,0.1389,0.0
2024-03,NF,RNY,DDNI,0.0027,0.5411,0.0
2024-03,NF,RNY,DKGN,0.0,0.0,0.0302
2024-03,NF,RNY,FCBK,0.0,0.0,0.0074
2024-03,NF,RNY,GLPT,0.0037,0.1238,0.0066
2024-03,NF,RNY,HMY,0.0002,0.1698,0.0302
2024-03,NF,RNY,IOGM,0.0,0.0,0.0239
2024-03,NF,RNY,JPZ,0.0,0.0,0.0145
2024-03,NF,RNY,MRZA,0.0,0.0,0.0222
2024-03,NF,RNY,NBQ,0.0016,0.1581,0.0301
2024-03,NF,RNY,RNY,0.0032,0.0884,0.0793
2024-03,NF,RNY,TBH,0.0,0.0,0.0051
2024-03,NF,RNY,TNL,0.0098,0.4515,0.0033
2024-03,NF,RNY,VNE,0.0027,0.3656,0.0034
2024-03,NF,TSK,BCPL,0.0,0.0,0.021
2024-03,NF,TSK,CGF,0.0233,0.7254,0.0
2024-03,NF,TSK,DBRG,0.0,0.0,0.0357
2024-03,NF,TSK,DJG,0.0,0.0,0.0053
2024-03,NF,TSK,DMC,0.0,0.0,0.0055
2024-03,NF,TSK,DMGN,0.0027,0.5335,0.0107
2024-03,NF,TSK,FCAP,0.0,0.0,0.0059
2024-03,NF,TSK,FCGC,0.0,0.0,0.0166
2024-03,NF,TSK,FKG,0.0,0.0,0.01
2024-03,NF,TSK,IOGS,0.035,3.8578,0.0016
2024-03,NF,TSK,JTTN,0.0,0.0,0.0522
2024-03,NF,TSK,LXA,0.0,0.0,0.0026
2024-03,NF,TSK,MXN,0.0,0.0,0.0034
2024-03,NF,TSK,MZS,0.0,0.0,0.0008
2024-03,NF,TSK,NLP,0.0,0.0,0.0101
2024-03,NF,TSK,NMFS,0.0201,1.8232,0.0
2024-03,NF,TSK,NMGS,0.0405,9.5277,0.0162
2024-03,NF,TSK,NMT,0.0008,0.0211,0.0
2024-03,NF,TSK,NTSK,0.0,0.0,0.0867
2024-03,NF,TSK,SPTR,0.0167,0.6653,0.0207
2024-03,NF,TSK,TSLE,0.0276,7.2906,0.0
2024-03,NF,TSK,TULI,0.0053,0.5239,0.0107
2024-03,NR,DLI,ANDI,0.0149,3.1729,0.0038
2024-03,NR,DLI,APLP,0.0,0.0,0.0381
2024-03,NR,DLI,AST,0.0,0.0,0.0027
2024-03,NR,DLI,BGZ,0.0,0.0,0.0165
2024-03,NR,DLI,BHD,0.0099,2.5078,0.0409
2024-03,NR,DLI,BLZ,0.0117,2.6813,0.0
2024-03,NR,DLI,BPAG,0.1496,12.8407,0.0633
2024-03,NR,DLI,BVH,0.0174,2.6385,0.1951
2024-03,NR,DLI,BWSN,0.0,0.0,0.0015
2024-03,NR,DLI,CCIL,0.0,0.0,0.0054
2024-03,NR,DLI,CWCB,0.0,0.0,0.0027
2024-03,NR,DLI,DKZ,0.0648,12.5424,0.0127
2024-03,NR,DLI,DRLA,0.0,0.0,0.0081
2024-03,NR,DLI,FCP,0.0027,0.6653,0.0
2024-03,NR,DLI,FDB,0.0,0.0,0.0188
2024-03,NR,DLI,FDSG,0.0,0.0,0.102
2024-03,NR,DLI,FN,0.1661,16.049,0.1674
2024-03,NR,DLI,GDGH,0.1872,20.6325,0.23
2024-03,NR,DLI,GGN,0.0079,1.1444,0.0294
2024-03,NR,DLI,GHNA,0.0,0.0,0.0049
2024-03,NR,DLI,GZB,0.0033,0.1874,0.365
2024-03,NR,DLI,HPCA,0.1166,8.7712,0.0517
2024-03,NR,DLI,HSLT,0.0,0.0,0.0104
2024-03,NR,DLI,HSYG,0.0,0.0,0.0458
2024-03,NR,DLI,HTPP,0.0321,6.3131,0.1248
2024-03,NR,DLI,IAGR,0.0118,0.8167,0.0171
2024-03,NR,DLI,IBBM,0.0926,15.8468,0.1243
2024-03,NR,DLI,ICB,0.1,15.9187,0.1032
2024-03,NR,DLI,ICOD,0.001,0.1562,0.0717
2024-03,NR,DLI,IOBP,0.0,0.0,0.0361
2024-03,NR,DLI,JCY,0.0,0.0,0.007
2024-03,NR,DLI,JHJ,0.0,0.0,0.0155
2024-03,NR,DLI,JHL,0.0191,3.8474,0.0032
2024-03,NR,DLI,JIND,0.0034,0.1086,0.0013
2024-03,NR,DLI,KKDE,0.0092,2.3183,0.0207
2024-03,NR,DLI,KLE,0.0,0.0,0.02
2024-03,NR,DLI,KUN,0.0,0.0,0.0416
2024-03,NR,DLI,MAAP,0.0115,2.9048,0.0
2024-03,NR,DLI,MATP,0.0195,3.8542,0.0283
2024-03,NR,DLI,MAUR,0.0091,2.6114,0.0
2024-03,NR,DLI,MOZ,0.0,0.0,0.0392
2024-03,NR,DLI,MSZ,0.0298,7.9473,0.0152
2024-03,NR,DLI,MTSS,0.069,2.7159,0.6222
2024-03,NR,DLI,MXX,0.0,0.0,0.0135
2024-03,NR,DLI,NDLS,0.0,0.0,0.0013
2024-03,NR,DLI,NFLD,0.0482,3.2592,0.0281
2024-03,NR,DLI,PCRG,0.0315,2.3116,0.0275
2024-03,NR,DLI,PCWD,0.1007,7.18,0.0747
2024-03,NR,DLI,PDFK,0.0,0.0,0.0035
2024-03,NR,DLI,PDLL,0.1067,13.5872,0.1746
2024-03,NR,DLI,PHDL,0.0017,0.4119,0.0497
2024-03,NR,DLI,PLHW,0.0,0.2564,0.0109
2024-03,NR,DLI,PMKM,0.0212,3.7818,0.2015
2024-03,NR,DLI,PNP,0.0004,0.0719,0.011
2024-03,NR,DLI,PRTP,0.0,0.0,0.0587
2024-03,NR,DLI,PSKS,0.0,0.0,0.0287
2024-03,NR,DLI,PWL,0.0025,0.4481,0.0259
2024-03,NR,DLI,ROK,0.0113,1.2265,0.0086
2024-03,NR,DLI,SAIL,0.0,0.0,0.0479
2024-03,NR,DLI,SBB,0.0,0.0,0.0013
2024-03,NR,DLI,SFDE,0.0,0.0,0.0024
2024-03,NR,DLI,SHDM,0.0108,3.1519,0.0029
2024-03,NR,DLI,SMQL,0.0,0.0,0.0027
2024-03,NR,DLI,SNP,0.0,0.0,0.0238
2024-03,NR,DLI,SSB,0.0,0.0,0.0303
2024-03,NR,DLI,TDMS,0.0034,0.1207,0.0105
2024-03,NR,DLI,TICD,0.0997,13.3846,0.1759
2024-03,NR,DLI,TIST,0.0,0.0,0.0079
2024-03,NR,DLI,TPAP,0.0,0.0,0.4988
2024-03,NR,DLI,TPZ,0.0,0.0,0.0013
2024-03,NR,DLI,TUN,0.0163,2.0766,0.008
2024-03,NR,FZR,AJL,0.0302,8.0666,0.0
2024-03,NR,FZR,ASGS,0.0,0.0298,0.0473
2024-03,NR,FZR,BAHL,0.01,0.4129,0.0003
2024-03,NR,FZR,BAT,0.0373,7.3599,0.0098
2024-03,NR,FZR,BBMN,0.0,0.0,0.09
2024-03,NR,FZR,BEAS,0.0027,0.3931,0.0
2024-03,NR,FZR,BGTN,0.0136,3.0716,0.012
2024-03,NR,FZR,BRML,0.0003,0.0131,0.01
2024-03,NR,FZR,BRW,0.011,2.7695,0.0
2024-03,NR,FZR,BTR,0.0,0.0,0.0095
2024-03,NR,FZR,BWZ,0.0,0.0,0.0152
2024-03,NR,FZR,BXB,0.0064,1.5066,0.0
2024-03,NR,FZR,DBNK,0.0,0.0,0.0033
2024-03,NR,FZR,DDL,0.0,0.0,0.2171
2024-03,NR,FZR,DICD,0.0504,4.9942,0.0613
2024-03,NR,FZR,FCMA,0.0054,1.7553,0.0
2024-03,NR,FZR,FCSJ,0.0,0.0,0.0328
